Year,Industry,AI_Tool,Region,Company_Size,Adoption_Rate_%,Number_of_Users_(Millions)
2020,Technology,Midjourney,Europe,Enterprise,97.81,1.887
2020,Technology,Midjourney,Asia-Pacific,Small,84.77,3.931
2020,Technology,Midjourney,Asia-Pacific,Medium,90.04,1.769
2020,Technology,Midjourney,Asia-Pacific,Large,92.78,2.23
2020,Technology,Midjourney,Asia-Pacific,Enterprise,98.0,4.409
2020,Technology,Midjourney,Latin America,Small,71.33,2.358
2020,Technology,Midjourney,Latin America,Medium,78.28,3.705
2020,Technology,Midjourney,Latin America,Large,82.08,3.185
2020,Technology,Midjourney,Latin America,Enterprise,94.14,1.545
2020,Technology,Midjourney,Middle East & Africa,Small,72.83,1.301
2020,Technology,Midjourney,Middle East & Africa,Medium,74.97,1.389
2020,Technology,Midjourney,Middle East & Africa,Large,83.34,3.553
2020,Technology,Midjourney,Middle East & Africa,Enterprise,94.12,1.226
2020,Technology,Gemini,North America,Small,80.85,0.82
2020,Technology,Gemini,North America,Medium,91.86,2.716
2020,Technology,Gemini,North America,Large,95.45,1.65
2020,Technology,Gemini,North America,Enterprise,98.0,4.946
2020,Technology,Gemini,Europe,Small,75.25,3.247
2020,Technology,Gemini,Europe,Medium,80.72,1.061
2020,Technology,Gemini,Europe,Large,83.21,2.916
2020,Technology,Gemini,Europe,Enterprise,98.0,5.388
2020,Technology,Gemini,Asia-Pacific,Small,85.1,3.954
2020,Technology,Gemini,Asia-Pacific,Medium,97.75,1.364
2020,Technology,Gemini,Asia-Pacific,Large,97.77,3.515
2020,Technology,Gemini,Asia-Pacific,Enterprise,96.68,4.889
2020,Technology,Gemini,Latin America,Small,76.23,0.609
2020,Technology,Gemini,Latin America,Medium,94.9,0.686
2020,Technology,Gemini,Latin America,Large,75.86,3.569
2020,Technology,Gemini,Latin America,Enterprise,98.0,1.318
2020,Technology,Gemini,Middle East & Africa,Small,71.02,1.225
2020,Technology,Gemini,Middle East & Africa,Medium,74.5,0.593
2020,Technology,Gemini,Middle East & Africa,Large,78.92,2.811
2020,Technology,Gemini,Middle East & Africa,Enterprise,90.52,1.757
2020,Technology,Claude,North America,Small,87.54,3.954
2020,Technology,Claude,North America,Medium,89.68,2.234
2020,Technology,Claude,North America,Large,97.06,4.247
2020,Technology,Claude,North America,Enterprise,98.0,1.688
2020,Technology,Claude,Europe,Small,86.94,4.477
2020,Technology,Claude,Europe,Medium,96.59,2.383
2020,Technology,Claude,Europe,Large,94.59,4.15
2020,Technology,Claude,Europe,Enterprise,98.0,1.676
2020,Technology,Claude,Asia-Pacific,Small,86.42,4.588
2020,Technology,Claude,Asia-Pacific,Medium,91.94,3.545
2020,Technology,Claude,Asia-Pacific,Large,96.74,3.46
2020,Technology,Claude,Asia-Pacific,Enterprise,98.0,3.83
2020,Technology,Claude,Latin America,Small,77.68,4.069
2020,Technology,Claude,Latin America,Medium,77.38,3.815
2020,Technology,Claude,Latin America,Large,80.64,1.568
2020,Technology,Claude,Latin America,Enterprise,96.02,5.107
2020,Technology,Claude,Middle East & Africa,Small,74.7,4.072
2020,Technology,Claude,Middle East & Africa,Medium,82.09,1.719
2020,Technology,Claude,Middle East & Africa,Large,78.78,2.16
2020,Technology,Claude,Middle East & Africa,Enterprise,88.28,1.626
2020,Technology,Jasper,North America,Small,93.19,4.828
2020,Technology,Jasper,North America,Medium,92.33,1.357
2020,Technology,Jasper,North America,Large,98.0,0.839
2020,Technology,Jasper,North America,Enterprise,98.0,0.987
2020,Technology,Jasper,Europe,Small,85.5,1.107
2020,Technology,Jasper,Europe,Medium,84.61,4.52
2020,Technology,Jasper,Europe,Large,94.54,1.674
2020,Technology,Jasper,Europe,Enterprise,90.24,2.6
2020,Technology,Jasper,Asia-Pacific,Small,92.02,3.94
2020,Technology,Jasper,Asia-Pacific,Medium,95.31,3.251
2020,Technology,Jasper,Asia-Pacific,Large,93.4,2.374
2020,Technology,Jasper,Asia-Pacific,Enterprise,98.0,4.83
2020,Technology,Jasper,Latin America,Small,78.74,1.492
2020,Technology,Jasper,Latin America,Medium,74.77,1.117
2020,Technology,Jasper,Latin America,Large,82.08,2.198
2020,Technology,Jasper,Latin America,Enterprise,87.97,4.102
2020,Technology,Jasper,Middle East & Africa,Small,72.61,2.31
2020,Technology,Jasper,Middle East & Africa,Medium,73.92,1.46
2020,Technology,Jasper,Middle East & Africa,Large,73.55,2.575
2020,Technology,Jasper,Middle East & Africa,Enterprise,88.93,2.399
2020,Legal,ChatGPT,North America,Small,52.15,1.175
2020,Legal,ChatGPT,North America,Medium,53.92,2.253
2020,Legal,ChatGPT,North America,Large,60.67,2.799
2020,Legal,ChatGPT,North America,Enterprise,67.3,2.258
2020,Legal,ChatGPT,Europe,Small,46.43,1.174
2020,Legal,ChatGPT,Europe,Medium,49.65,1.076
2020,Legal,ChatGPT,Europe,Large,53.01,1.805
2020,Legal,ChatGPT,Europe,Enterprise,61.87,1.761
2020,Legal,ChatGPT,Asia-Pacific,Small,52.57,0.374
2020,Legal,ChatGPT,Asia-Pacific,Medium,53.91,2.054
2020,Legal,ChatGPT,Asia-Pacific,Large,52.69,0.74
2020,Legal,ChatGPT,Asia-Pacific,Enterprise,64.81,2.179
2020,Legal,ChatGPT,Latin America,Small,34.84,1.603
2020,Legal,ChatGPT,Latin America,Medium,37.88,2.053
2020,Legal,ChatGPT,Latin America,Large,35.87,0.287
2020,Legal,ChatGPT,Latin America,Enterprise,48.06,0.39
2020,Legal,ChatGPT,Middle East & Africa,Small,28.85,0.482
2020,Legal,ChatGPT,Middle East & Africa,Medium,43.05,1.545
2020,Legal,ChatGPT,Middle East & Africa,Large,42.44,0.988
2020,Legal,ChatGPT,Middle East & Africa,Enterprise,42.31,1.958
2020,Legal,GitHub Copilot,North America,Small,48.13,1.1
2020,Legal,GitHub Copilot,North America,Medium,58.8,1.379
2020,Legal,GitHub Copilot,North America,Large,56.17,0.89
2020,Legal,GitHub Copilot,North America,Enterprise,70.65,0.685
2020,Legal,GitHub Copilot,Europe,Small,37.42,1.764
2020,Legal,GitHub Copilot,Europe,Medium,37.17,0.612
2020,Legal,GitHub Copilot,Europe,Large,58.3,2.698
2020,Legal,GitHub Copilot,Europe,Enterprise,59.65,1.464
2020,Legal,GitHub Copilot,Asia-Pacific,Small,39.02,2.016
2020,Legal,GitHub Copilot,Asia-Pacific,Medium,49.95,0.568
2020,Legal,GitHub Copilot,Asia-Pacific,Large,57.26,1.822
2020,Legal,GitHub Copilot,Asia-Pacific,Enterprise,66.3,0.472
2020,Legal,GitHub Copilot,Latin America,Small,23.55,0.317
2020,Legal,GitHub Copilot,Latin America,Medium,35.87,1.363
2020,Legal,GitHub Copilot,Latin America,Large,43.74,1.788
2020,Legal,GitHub Copilot,Latin America,Enterprise,53.29,0.474
2020,Legal,GitHub Copilot,Middle East & Africa,Small,26.65,0.955
2020,Legal,GitHub Copilot,Middle East & Africa,Medium,34.67,1.801
2020,Legal,GitHub Copilot,Middle East & Africa,Large,38.15,0.88
2020,Legal,GitHub Copilot,Middle East & Africa,Enterprise,49.4,1.618
2020,Legal,Midjourney,North America,Small,53.14,2.435
2020,Legal,Midjourney,North America,Medium,52.15,1.866
2020,Legal,Midjourney,North America,Large,53.01,0.569
2020,Legal,Midjourney,North America,Enterprise,63.66,1.469
2020,Legal,Midjourney,Europe,Small,50.44,1.921
2020,Legal,Midjourney,Europe,Medium,45.07,0.404
2020,Legal,Midjourney,Europe,Large,48.69,0.646
2020,Legal,Midjourney,Europe,Enterprise,59.92,2.783
2020,Legal,Midjourney,Asia-Pacific,Small,46.13,0.638
2020,Legal,Midjourney,Asia-Pacific,Medium,49.38,2.421
2020,Legal,Midjourney,Asia-Pacific,Large,50.44,1.532
2020,Legal,Midjourney,Asia-Pacific,Enterprise,65.79,2.744
2020,Legal,Midjourney,Latin America,Small,34.4,1.262
2020,Legal,Midjourney,Latin America,Medium,41.27,1.051
2020,Legal,Midjourney,Latin America,Large,44.31,1.73
2020,Legal,Midjourney,Latin America,Enterprise,58.03,1.55
2020,Legal,Midjourney,Middle East & Africa,Small,33.6,0.428
2020,Legal,Midjourney,Middle East & Africa,Medium,37.71,1.762
2020,Legal,Midjourney,Middle East & Africa,Large,45.3,1.216
2020,Legal,Midjourney,Middle East & Africa,Enterprise,49.06,1.19
2020,Legal,Gemini,North America,Small,47.76,2.258
2020,Legal,Gemini,North America,Medium,54.74,1.613
2020,Legal,Gemini,North America,Large,50.7,1.717
2020,Legal,Gemini,North America,Enterprise,67.07,1.449
2020,Legal,Gemini,Europe,Small,43.12,1.792
2020,Legal,Gemini,Europe,Medium,50.18,1.135
2020,Legal,Gemini,Europe,Large,57.67,3.02
2020,Legal,Gemini,Europe,Enterprise,63.83,1.616
2020,Legal,Gemini,Asia-Pacific,Small,43.67,2.381
2020,Legal,Gemini,Asia-Pacific,Medium,54.92,0.372
2020,Legal,Gemini,Asia-Pacific,Large,63.1,2.496
2020,Legal,Gemini,Asia-Pacific,Enterprise,68.78,0.788
2020,Legal,Gemini,Latin America,Small,28.33,0.587
2020,Legal,Gemini,Latin America,Medium,40.79,1.328
2020,Legal,Gemini,Latin America,Large,38.85,0.542
2020,Legal,Gemini,Latin America,Enterprise,50.37,1.32
2020,Legal,Gemini,Middle East & Africa,Small,32.06,0.31
2020,Legal,Gemini,Middle East & Africa,Medium,36.51,0.911
2020,Legal,Gemini,Middle East & Africa,Large,44.69,0.606
2020,Legal,Gemini,Middle East & Africa,Enterprise,55.12,0.941
2020,Legal,Claude,North America,Small,50.46,2.592
2020,Legal,Claude,North America,Medium,52.07,1.368
2020,Legal,Claude,North America,Large,50.86,0.352
2020,Legal,Claude,North America,Enterprise,71.77,2.467
2020,Legal,Claude,Europe,Small,43.14,1.494
2020,Legal,Claude,Europe,Medium,48.35,1.218
2020,Legal,Claude,Europe,Large,53.67,1.026
2020,Legal,Claude,Europe,Enterprise,63.27,2.57
2020,Legal,Claude,Asia-Pacific,Small,48.39,1.164
2020,Legal,Claude,Asia-Pacific,Medium,50.43,1.65
2020,Legal,Claude,Asia-Pacific,Large,56.1,2.62
2020,Legal,Claude,Asia-Pacific,Enterprise,62.09,2.818
2020,Legal,Claude,Latin America,Small,30.67,1.409
2020,Legal,Claude,Latin America,Medium,35.65,1.838
2020,Legal,Claude,Latin America,Large,43.06,0.956
2020,Legal,Claude,Latin America,Enterprise,47.91,2.329
2020,Legal,Claude,Middle East & Africa,Small,18.87,0.416
2020,Legal,Claude,Middle East & Africa,Medium,34.0,0.851
2020,Legal,Claude,Middle East & Africa,Large,35.55,1.202
2020,Legal,Claude,Middle East & Africa,Enterprise,48.94,2.22
2020,Legal,Jasper,North America,Small,46.07,0.594
2020,Legal,Jasper,North America,Medium,55.32,1.039
2020,Legal,Jasper,North America,Large,53.88,2.109
2020,Legal,Jasper,North America,Enterprise,59.49,0.494
2020,Legal,Jasper,Europe,Small,43.11,1.725
2020,Legal,Jasper,Europe,Medium,46.84,0.706
2020,Legal,Jasper,Europe,Large,48.23,2.381
2020,Legal,Jasper,Europe,Enterprise,64.6,3.22
2020,Legal,Jasper,Asia-Pacific,Small,42.49,1.099
2020,Legal,Jasper,Asia-Pacific,Medium,48.49,0.844
2020,Legal,Jasper,Asia-Pacific,Large,60.4,2.345
2020,Legal,Jasper,Asia-Pacific,Enterprise,66.56,3.082
2020,Legal,Jasper,Latin America,Small,29.09,1.222
2020,Legal,Jasper,Latin America,Medium,37.18,0.868
2020,Legal,Jasper,Latin America,Large,38.71,0.369
2020,Legal,Jasper,Latin America,Enterprise,55.07,3.009
2020,Legal,Jasper,Middle East & Africa,Small,34.07,1.648
2020,Legal,Jasper,Middle East & Africa,Medium,42.82,0.849
2020,Legal,Jasper,Middle East & Africa,Large,49.63,1.283
2020,Legal,Jasper,Middle East & Africa,Enterprise,46.03,1.227
2020,Media,ChatGPT,North America,Small,70.05,3.335
2020,Media,ChatGPT,North America,Medium,64.67,1.001
2020,Media,ChatGPT,North America,Large,77.94,3.605
2020,Media,ChatGPT,North America,Enterprise,86.9,2.87
2020,Media,ChatGPT,Europe,Small,58.39,2.533
2020,Media,ChatGPT,Europe,Medium,64.49,1.162
2020,Media,ChatGPT,Europe,Large,75.8,1.634
2020,Media,ChatGPT,Europe,Enterprise,82.0,3.197
2020,Media,ChatGPT,Asia-Pacific,Small,71.87,2.823
2020,Media,ChatGPT,Asia-Pacific,Medium,76.29,2.592
2020,Media,ChatGPT,Asia-Pacific,Large,68.57,2.986
2020,Media,ChatGPT,Asia-Pacific,Enterprise,81.1,1.354
2020,Media,ChatGPT,Latin America,Small,48.0,1.75
2020,Media,ChatGPT,Latin America,Medium,60.23,2.559
2020,Media,ChatGPT,Latin America,Large,63.34,3.011
2020,Media,ChatGPT,Latin America,Enterprise,66.25,0.512
2020,Media,ChatGPT,Middle East & Africa,Small,45.81,1.337
2020,Media,ChatGPT,Middle East & Africa,Medium,59.2,3.047
2020,Media,ChatGPT,Middle East & Africa,Large,57.53,0.355
2020,Media,ChatGPT,Middle East & Africa,Enterprise,59.1,0.564
2020,Media,GitHub Copilot,North America,Small,62.92,2.053
2020,Media,GitHub Copilot,North America,Medium,79.85,1.129
2020,Media,GitHub Copilot,North America,Large,81.23,4.328
2020,Media,GitHub Copilot,North America,Enterprise,80.18,0.641
2020,Media,GitHub Copilot,Europe,Small,62.94,2.103
2020,Media,GitHub Copilot,Europe,Medium,70.95,2.147
2020,Media,GitHub Copilot,Europe,Large,65.53,3.336
2020,Media,GitHub Copilot,Europe,Enterprise,84.43,2.164
2020,Media,GitHub Copilot,Asia-Pacific,Small,66.97,1.341
2020,Media,GitHub Copilot,Asia-Pacific,Medium,67.27,2.12
2020,Media,GitHub Copilot,Asia-Pacific,Large,77.61,3.47
2020,Media,GitHub Copilot,Asia-Pacific,Enterprise,84.39,3.29
2020,Media,GitHub Copilot,Latin America,Small,53.67,1.081
2020,Media,GitHub Copilot,Latin America,Medium,57.79,0.321
2020,Media,GitHub Copilot,Latin America,Large,58.68,2.245
2020,Media,GitHub Copilot,Latin America,Enterprise,67.35,2.483
2020,Media,GitHub Copilot,Middle East & Africa,Small,48.25,2.006
2020,Media,GitHub Copilot,Middle East & Africa,Medium,54.38,1.17
2020,Media,GitHub Copilot,Middle East & Africa,Large,61.86,1.39
2020,Media,GitHub Copilot,Middle East & Africa,Enterprise,74.96,0.912
2020,Media,Midjourney,North America,Small,68.13,0.723
2020,Media,Midjourney,North America,Medium,74.79,1.9
2020,Media,Midjourney,North America,Large,80.73,0.916
2020,Media,Midjourney,North America,Enterprise,88.08,0.485
2020,Media,Midjourney,Europe,Small,58.53,1.059
2020,Media,Midjourney,Europe,Medium,72.62,0.446
2020,Media,Midjourney,Europe,Large,76.88,4.067
2020,Media,Midjourney,Europe,Enterprise,80.74,2.705
2020,Media,Midjourney,Asia-Pacific,Small,61.75,2.017
2020,Media,Midjourney,Asia-Pacific,Medium,70.32,1.709
2020,Media,Midjourney,Asia-Pacific,Large,68.95,1.199
2020,Media,Midjourney,Asia-Pacific,Enterprise,89.21,0.91
2020,Media,Midjourney,Latin America,Small,49.69,0.708
2020,Media,Midjourney,Latin America,Medium,56.05,3.047
2020,Media,Midjourney,Latin America,Large,67.87,3.308
2020,Media,Midjourney,Latin America,Enterprise,60.25,3.3
2020,Media,Midjourney,Middle East & Africa,Small,54.31,1.178
2020,Media,Midjourney,Middle East & Africa,Medium,55.55,1.146
2020,Media,Midjourney,Middle East & Africa,Large,65.91,2.588
2020,Media,Midjourney,Middle East & Africa,Enterprise,63.42,1.338
2020,Media,Gemini,North America,Small,68.55,0.813
2020,Media,Gemini,North America,Medium,68.45,2.337
2020,Media,Gemini,North America,Large,81.6,3.492
2020,Media,Gemini,North America,Enterprise,89.45,4.357
2020,Media,Gemini,Europe,Small,69.24,2.503
2020,Media,Gemini,Europe,Medium,67.2,0.99
2020,Media,Gemini,Europe,Large,80.54,3.832
2020,Media,Gemini,Europe,Enterprise,76.14,1.158
2020,Media,Gemini,Asia-Pacific,Small,64.98,2.241
2020,Media,Gemini,Asia-Pacific,Medium,66.27,2.14
2020,Media,Gemini,Asia-Pacific,Large,75.98,2.465
2020,Media,Gemini,Asia-Pacific,Enterprise,79.58,1.359
2020,Media,Gemini,Latin America,Small,56.62,0.428
2020,Media,Gemini,Latin America,Medium,59.1,1.782
2020,Media,Gemini,Latin America,Large,57.83,1.199
2020,Media,Gemini,Latin America,Enterprise,73.54,2.638
2020,Media,Gemini,Middle East & Africa,Small,55.56,1.309
2020,Media,Gemini,Middle East & Africa,Medium,56.5,2.103
2020,Media,Gemini,Middle East & Africa,Large,53.74,2.162
2020,Media,Gemini,Middle East & Africa,Enterprise,66.6,2.201
2020,Media,Claude,North America,Small,70.02,0.458
2020,Media,Claude,North America,Medium,71.23,1.505
2020,Media,Claude,North America,Large,73.09,2.847
2020,Media,Claude,North America,Enterprise,90.12,2.262
2020,Media,Claude,Europe,Small,61.06,1.582
2020,Media,Claude,Europe,Medium,73.56,3.808
2020,Media,Claude,Europe,Large,70.12,2.415
2020,Media,Claude,Europe,Enterprise,78.84,4.216
2020,Media,Claude,Asia-Pacific,Small,62.82,1.401
2020,Media,Claude,Asia-Pacific,Medium,69.54,2.124
2020,Media,Claude,Asia-Pacific,Large,77.03,4.228
2020,Media,Claude,Asia-Pacific,Enterprise,79.28,2.209
2020,Media,Claude,Latin America,Small,47.59,0.533
2020,Media,Claude,Latin America,Medium,50.45,2.483
2020,Media,Claude,Latin America,Large,55.02,2.099
2020,Media,Claude,Latin America,Enterprise,64.78,1.774
2020,Media,Claude,Middle East & Africa,Small,47.1,2.156
2020,Media,Claude,Middle East & Africa,Medium,54.91,2.858
2020,Media,Claude,Middle East & Africa,Large,60.8,0.79
2020,Media,Claude,Middle East & Africa,Enterprise,67.72,1.973
2020,Media,Jasper,North America,Small,73.0,1.852
2020,Media,Jasper,North America,Medium,79.43,1.766
2020,Media,Jasper,North America,Large,76.08,1.031
2020,Media,Jasper,North America,Enterprise,81.34,3.404
2020,Media,Jasper,Europe,Small,70.86,3.448
2020,Media,Jasper,Europe,Medium,71.96,2.451
2020,Media,Jasper,Europe,Large,76.62,2.471
2020,Media,Jasper,Europe,Enterprise,77.94,0.735
2020,Media,Jasper,Asia-Pacific,Small,68.65,1.724
2020,Media,Jasper,Asia-Pacific,Medium,70.76,1.427
2020,Media,Jasper,Asia-Pacific,Large,74.9,2.017
2020,Media,Jasper,Asia-Pacific,Enterprise,82.9,2.9
2020,Media,Jasper,Latin America,Small,54.22,2.522
2020,Media,Jasper,Latin America,Medium,63.16,0.598
2020,Media,Jasper,Latin America,Large,71.29,3.316
2020,Media,Jasper,Latin America,Enterprise,68.58,3.037
2020,Media,Jasper,Middle East & Africa,Small,49.98,0.583
2020,Media,Jasper,Middle East & Africa,Medium,53.8,2.627
2020,Media,Jasper,Middle East & Africa,Large,60.94,2.087
2020,Media,Jasper,Middle East & Africa,Enterprise,57.07,2.958
2021,Healthcare,ChatGPT,North America,Small,75.11,3.735
2021,Healthcare,ChatGPT,North America,Medium,89.19,5.113
2021,Healthcare,ChatGPT,North America,Large,83.3,2.478
2021,Healthcare,ChatGPT,North America,Enterprise,92.39,3.767
2021,Healthcare,ChatGPT,Europe,Small,68.8,2.64
2021,Healthcare,ChatGPT,Europe,Medium,75.41,4.127
2021,Healthcare,ChatGPT,Europe,Large,75.83,2.267
2021,Healthcare,ChatGPT,Europe,Enterprise,86.87,0.748
2021,Healthcare,ChatGPT,Asia-Pacific,Small,75.7,2.858
2021,Healthcare,ChatGPT,Asia-Pacific,Medium,80.67,2.022
2021,Healthcare,ChatGPT,Asia-Pacific,Large,85.01,4.302
2021,Healthcare,ChatGPT,Asia-Pacific,Enterprise,97.54,3.911
2021,Healthcare,ChatGPT,Latin America,Small,62.87,1.783
2021,Healthcare,ChatGPT,Latin America,Medium,71.38,4.121
2021,Healthcare,ChatGPT,Latin America,Large,80.09,1.434
2021,Healthcare,ChatGPT,Latin America,Enterprise,82.56,3.285
2021,Healthcare,ChatGPT,Middle East & Africa,Small,52.85,0.487
2021,Healthcare,ChatGPT,Middle East & Africa,Medium,64.17,2.479
2021,Healthcare,ChatGPT,Middle East & Africa,Large,68.56,1.251
2021,Healthcare,ChatGPT,Middle East & Africa,Enterprise,82.35,3.458
2021,Healthcare,GitHub Copilot,North America,Small,75.55,1.12
2021,Healthcare,GitHub Copilot,North America,Medium,77.78,1.241
2021,Healthcare,GitHub Copilot,North America,Large,84.09,0.737
2021,Healthcare,GitHub Copilot,North America,Enterprise,88.98,2.445
2021,Healthcare,GitHub Copilot,Europe,Small,59.28,1.581
2021,Healthcare,GitHub Copilot,Europe,Medium,84.21,4.321
2021,Healthcare,GitHub Copilot,Europe,Large,81.08,0.758
2021,Healthcare,GitHub Copilot,Europe,Enterprise,84.31,0.83
2021,Healthcare,GitHub Copilot,Asia-Pacific,Small,80.78,4.315
2021,Healthcare,GitHub Copilot,Asia-Pacific,Medium,86.59,3.128
2021,Healthcare,GitHub Copilot,Asia-Pacific,Large,84.7,3.461
2021,Healthcare,GitHub Copilot,Asia-Pacific,Enterprise,86.65,0.733
2021,Healthcare,GitHub Copilot,Latin America,Small,59.18,0.898
2021,Healthcare,GitHub Copilot,Latin America,Medium,65.13,0.837
2021,Healthcare,GitHub Copilot,Latin America,Large,71.21,1.373
2021,Healthcare,GitHub Copilot,Latin America,Enterprise,74.76,1.894
2021,Healthcare,GitHub Copilot,Middle East & Africa,Small,61.91,0.628
2021,Healthcare,GitHub Copilot,Middle East & Africa,Medium,54.58,0.34
2021,Healthcare,GitHub Copilot,Middle East & Africa,Large,72.61,2.046
2021,Healthcare,GitHub Copilot,Middle East & Africa,Enterprise,81.55,2.645
2021,Healthcare,Midjourney,North America,Small,74.55,1.798
2021,Healthcare,Midjourney,North America,Medium,80.74,1.257
2021,Healthcare,Midjourney,North America,Large,92.12,2.122
2021,Healthcare,Midjourney,North America,Enterprise,96.66,2.632
2021,Healthcare,Midjourney,Europe,Small,69.69,1.092
2021,Healthcare,Midjourney,Europe,Medium,75.15,3.687
